# Gene Family	t0_1_merged_trimmed_Abundance-CPM	t0_2_merged_trimmed_Abundance-CPM	t0_3_merged_trimmed_Abundance-CPM	t1_1_merged_trimmed_Abundance-CPM	t1_2_merged_trimmed_Abundance-CPM	t1_3_merged_trimmed_Abundance-CPM	t2_1_merged_trimmed_Abundance-CPM	t2_2_merged_trimmed_Abundance-CPM	t2_3_merged_trimmed_Abundance-CPM	t3_1_merged_trimmed_Abundance-CPM	t3_2_merged_trimmed_Abundance-CPM	t3_3_merged_trimmed_Abundance-CPM	t4_1_merged_trimmed_Abundance-CPM	t4_2_merged_trimmed_Abundance-CPM	t4_3_merged_trimmed_Abundance-CPM	t5_1_merged_trimmed_Abundance-CPM	t5_2_merged_trimmed_Abundance-CPM	t5_3_merged_trimmed_Abundance-CPM	t6_1_merged_trimmed_Abundance-CPM	t6_2_merged_trimmed_Abundance-CPM	t6_3_merged_trimmed_Abundance-CPM
K03774	0.457412	0.592998	0.188517	8.130676	0.957886	3.28115	0.723913	1.153068	1.4882749999999998	1.060087	0.682385	1.1736119999999999	0.0	0.422542	0.466832	0.308293	0.246906	0.0	0.0595085	0.0	0.161153
K03775	5.047085500000001	5.8147155999999995	5.402523300000001	12.611330599999999	6.0227052	10.407910600000001	6.083666600000001	6.0136048	4.9275586	4.663423	4.937066300000001	4.034478399999999	6.653361	7.8091345000000025	6.625019199999999	5.3928727	6.5005719	7.043499399999999	6.544264700000001	4.608337000000001	6.1004776
K03776	0.0	0.236371	0.0	0.133112	0.0	0.28214	0.0	0.203247	0.0	0.0	0.601287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03777	0.0	0.151375	0.216651	7.297633	1.160901	3.7648070000000002	0.349544	0.326245	0.794511	0.197194	0.178956	0.280358	0.617666	0.376883	0.650713	0.554539	0.295675	0.571979	0.0	0.0	0.0
K03778	2.684495	1.8058536	2.1792616000000002	7.669783	2.274867	6.7420539999999995	2.416639	1.864689	1.787819	1.8501549999999998	1.779123	1.852795	1.7968507999999999	2.128053	1.7546460000000002	1.5538439999999998	2.21026	1.854363	1.5640479999999999	1.664317	1.471581
K03779	6.051398	5.619535000000001	5.2817	3.9507660000000002	3.7900540000000005	4.6211649999999995	5.027042000000001	4.149155	4.739146	5.94666	4.720613	6.080892	5.59246	5.545621	6.161479999999999	7.51596	5.163519	6.800819	8.010326	6.983517	8.916345999999999
K03780	4.8850042	2.870793	3.4876444999999996	2.1453160000000002	2.2895628	3.0612286999999996	3.227471	3.304476	2.6104353	2.9185699	2.667229	2.6707460000000003	3.1340879999999998	2.3388692000000004	3.741837	2.6574532	3.990409	4.261449	2.385415	2.1523937	2.2281023
K03781	10.274936	12.144270700000002	11.5385821	30.037588999999997	23.893500999999993	27.484869699999997	17.673654999999997	22.17102	25.583749299999997	19.335601000000004	18.1030787	22.825089500000004	15.784377	16.6596256	21.093594099999997	15.241829000000003	15.602457	20.095193	6.862	6.084941000000001	7.3283967
K03782	9.742477000000001	10.84199	11.16745	7.680459999999999	10.707049999999999	9.811	11.89096	10.388459999999998	10.46616	10.07929	11.360949999999999	10.26428	8.348939	9.079884	8.975948	8.026839	9.495752	8.634549999999999	9.309351	9.152959	9.080836
K03783	10.8702764	13.274441000000001	11.890728600000001	11.2871785	12.0738963	12.067984999999998	12.808157000000001	15.396755999999998	15.141091200000002	14.331327	18.331890500000004	14.876625200000001	13.794605	12.987460100000002	12.338478999999998	15.011194999999999	15.427253199999997	13.576937	12.748726000000001	13.62275	13.4904504
